date,eurcad_open,eurcad_high,eurcad_low,eurcad_close,eurcad_volume,gbpaud_open,gbpaud_high,gbpaud_low,gbpaud_close,gbpaud_volume,usdjpy_open,usdjpy_high,usdjpy_low,usdjpy_close,usdjpy_volume,eurgbp_open,eurgbp_high,eurgbp_low,eurgbp_close,eurgbp_volume,eurusd_open,eurusd_high,eurusd_low,eurusd_close,eurusd_volume,audcad_open,audcad_high,audcad_low,audcad_close,audcad_volume,audjpy_open,audjpy_high,audjpy_low,audjpy_close,audjpy_volume,audusd_open,audusd_high,audusd_low,audusd_close,audusd_volume,audchf_open,audchf_high,audchf_low,audchf_close,audchf_volume,usdchf_open,usdchf_high,usdchf_low,usdchf_close,usdchf_volume,gbpusd_open,gbpusd_high,gbpusd_low,gbpusd_close,gbpusd_volume,eurjpy_open,eurjpy_high,eurjpy_low,eurjpy_close,eurjpy_volume,cadjpy_open,cadjpy_high,cadjpy_low,cadjpy_close,cadjpy_volume,nzdusd_open,nzdusd_high,nzdusd_low,nzdusd_close,nzdusd_volume,audnzd_open,audnzd_high,audnzd_low,audnzd_close,audnzd_volume,euraud_open,euraud_high,euraud_low,euraud_close,euraud_volume,usdcad_open,usdcad_high,usdcad_low,usdcad_close,usdcad_volume,eurchf_open,eurchf_high,eurchf_low,eurchf_close,eurchf_volume,gbpjpy_open,gbpjpy_high,gbpjpy_low,gbpjpy_close,gbpjpy_volume,chfjpy_open,chfjpy_high,chfjpy_low,chfjpy_close,chfjpy_volume
2014-05-01 00:00:00,1.52082,1.52591,1.51869,1.52072,73279,1.818,1.8243,1.81306,1.82165,63557,102.229,102.364,102.132,102.279,50598,0.82176,0.8228,0.82033,0.82093,52816,1.3868,1.38892,1.38628,1.38699,108159,1.0179,1.02126,1.01508,1.01682,59778,94.875,95.148,94.684,94.846,80517,0.92817,0.93125,0.92604,0.92743,65243,0.81687,0.81862,0.81361,0.81536,63388,0.8801,0.88023,0.87826,0.87917,49516,1.68746,1.69196,1.68714,1.6894,53794,141.769,142.01,141.67,141.859,93650,93.204,93.385,92.978,93.268,68680,0.86082,0.86397,0.86003,0.86281,43763,1.07807,1.07922,1.07303,1.07479,127444,1.49405,1.4981,1.49087,1.49541,77898,1.09657,1.0995,1.09527,1.0964,47341,1.22052,1.2209,1.21888,1.21941,41222,172.502,172.931,172.389,172.794,86350,116.143,116.458,116.068,116.323,66651
2014-05-02 00:00:00,1.52066,1.52386,1.51653,1.5218,89048,1.82169,1.82965,1.81763,1.81763,81357,102.278,103.02,102.129,102.174,81381,0.82093,0.82246,0.81998,0.82192,65993,1.38698,1.38813,1.38122,1.38706,165043,1.01682,1.01874,1.0116,1.01766,73134,94.844,95.043,94.585,94.754,102768,0.92741,0.92802,0.92017,0.92747,77239,0.81531,0.81667,0.81213,0.81422,84974,0.87917,0.88411,0.87728,0.87776,64760,1.68945,1.68949,1.68221,1.68688,73162,141.857,142.376,141.642,141.732,123773,93.268,93.71,93.012,93.088,88796,0.86281,0.86695,0.85923,0.86598,54623,1.07475,1.07644,1.06833,1.07005,90831,1.49545,1.50159,1.49332,1.49505,106393,1.09639,1.1006,1.0936,1.0971,55044,1.21941,1.2213,1.21747,1.21796,66890,172.792,173.459,172.364,172.376,118018,116.323,116.732,116.162,116.354,98700
2014-05-04 00:00:00,1.52428,1.52431,1.52234,1.52273,2470,1.81798,1.82003,1.81701,1.81986,2196,102.139,102.258,102.139,102.21,2087,0.82212,0.82229,0.82169,0.82183,1685,1.38818,1.38838,1.3871,1.38717,7853,1.01952,1.01976,1.01788,1.01798,2867,94.85,94.92,94.763,94.782,3803,0.92856,0.92876,0.92729,0.92738,2761,0.81412,0.81467,0.81356,0.81391,2489,0.87622,0.87775,0.87613,0.87767,1447,1.68745,1.68852,1.6873,1.68782,1476,141.829,141.856,141.722,141.781,3290,92.993,93.134,92.993,93.105,4807,0.86663,0.86703,0.86552,0.86582,3301,1.07086,1.07171,1.07013,1.071,5467,1.49479,1.49584,1.49376,1.49567,3047,1.09779,1.09828,1.09742,1.09768,1740,1.21728,1.21768,1.21708,1.21757,1239,172.489,172.575,172.449,172.511,2878,116.478,116.505,116.411,116.436,2708
2014-05-05 00:00:00,1.52265,1.52578,1.51936,1.52044,68874,1.81991,1.8243,1.81673,1.81692,58971,102.209,102.223,101.864,102.14,50527,0.82182,0.82325,0.82143,0.82254,45366,1.38716,1.3886,1.38645,1.38746,121563,1.01798,1.0194,1.01526,1.01727,52990,94.778,94.913,94.265,94.816,78694,0.92738,0.92894,0.92523,0.9283,65780,0.81389,0.81529,0.81165,0.8149,65226,0.87773,0.8781,0.87657,0.87785,48973,1.68782,1.6883,1.68531,1.68671,47291,141.782,141.801,141.287,141.721,90391,93.104,93.272,92.723,93.197,63255,0.86582,0.86863,0.86482,0.86841,41511,1.07096,1.07272,1.06755,1.06886,77227,1.49568,1.49954,1.4934,1.4945,69495,1.09768,1.09888,1.09487,1.09583,39312,1.2176,1.21828,1.21698,1.21802,40488,172.511,172.537,171.777,172.287,76043,116.436,116.447,116.064,116.335,69415
2014-05-06 00:00:00,1.52043,1.5256,1.51474,1.51691,89514,1.81692,1.82219,1.81258,1.81556,108401,102.141,102.154,101.497,101.726,65317,0.82253,0.82256,0.81941,0.82051,68122,1.38746,1.39512,1.38721,1.39291,151811,1.01727,1.02186,1.01522,1.01816,77619,94.816,95.172,94.591,95.103,108774,0.9283,0.93674,0.92708,0.93489,83957,0.8149,0.81897,0.81251,0.81726,85858,0.87784,0.87802,0.87208,0.87419,62593,1.68672,1.69961,1.6866,1.69749,71210,141.721,142.092,141.357,141.694,123961,93.194,93.457,93.013,93.398,82816,0.8684,0.87789,0.86812,0.87084,65012,1.06886,1.07517,1.06488,1.07348,122388,1.4945,1.49751,1.48617,1.48977,100683,1.09584,1.09606,1.0874,1.089,49297,1.218,1.21868,1.21627,1.21761,52767,172.287,172.94,172.2,172.683,115382,116.338,116.748,116.118,116.353,92318
2014-05-07 00:00:00,1.5169,1.51922,1.51374,1.51607,86756,1.81556,1.82009,1.81478,1.81844,114913,101.725,102.006,101.431,101.872,86901,0.82051,0.82134,0.81929,0.82044,56910,1.39291,1.39385,1.39092,1.39105,162544,1.01811,1.01857,1.01551,1.01597,67193,95.104,95.141,94.733,94.963,115107,0.93488,0.93543,0.93182,0.93227,88584,0.81726,0.81824,0.81543,0.81678,79660,0.87419,0.87647,0.87338,0.87624,64081,1.69748,1.69859,1.69509,1.69538,65178,141.694,142.005,141.152,141.706,145532,93.4,93.548,93.188,93.461,91143,0.8708,0.87089,0.86415,0.8648,61462,1.07349,1.07884,1.07291,1.07781,152894,1.48976,1.49413,1.48897,1.49205,106415,1.089,1.09073,1.08758,1.08978,44261,1.21761,1.21916,1.21646,1.21882,48176,172.683,172.981,172.147,172.713,125069,116.353,116.479,115.992,116.25,100798
2014-05-08 00:00:00,1.51607,1.5237,1.49797,1.4993,118000,1.81858,1.81873,1.80275,1.80742,113710,101.871,101.955,101.46,101.591,89737,0.82045,0.82482,0.81684,0.8174,81767,1.39105,1.39933,1.38331,1.38425,223655,1.01596,1.02232,1.01403,1.01471,80034,94.962,95.655,94.955,95.176,119343,0.93221,0.93941,0.93208,0.93683,88537,0.81673,0.82532,0.81667,0.82436,103478,0.87624,0.88049,0.8703,0.88004,86119,1.69538,1.69743,1.69237,1.69335,92091,141.704,142.364,140.529,140.629,164173,93.461,93.932,93.353,93.783,96714,0.86486,0.86716,0.86249,0.86452,66826,1.07776,1.0871,1.07758,1.08357,123909,1.49207,1.49223,1.47567,1.47747,119911,1.08978,1.09037,1.08139,1.0831,54554,1.21882,1.21904,1.21717,1.21816,68055,172.713,172.849,171.865,172.03,143958,116.25,116.878,115.36,115.433,119930
2014-05-09 00:00:00,1.49931,1.50508,1.49107,1.49837,104861,1.80743,1.81018,1.79623,1.79898,79558,101.591,101.852,101.547,101.844,69656,0.8174,0.81827,0.81607,0.81616,65775,1.38427,1.38437,1.37451,1.37553,191761,1.01467,1.02219,1.01223,1.01974,67167,95.175,95.392,95.024,95.326,88627,0.93681,0.93787,0.93469,0.93619,64693,0.82436,0.83017,0.82334,0.82967,75911,0.88003,0.88729,0.87997,0.88628,72382,1.69335,1.69382,1.68321,1.68455,69527,140.629,140.804,139.884,140.046,135751,93.785,94.054,93.24,93.407,86157,0.86452,0.86515,0.86039,0.86077,42501,1.08357,1.08708,1.08172,1.08643,74282,1.47745,1.47999,1.46891,1.46902,89964,1.0831,1.09156,1.08165,1.08938,62708,1.21816,1.21992,1.21805,1.21943,52799,172.03,172.305,171.219,171.55,110907,115.433,115.549,114.685,114.823,94144
2014-05-11 00:00:00,1.49888,1.49982,1.49883,1.49976,3753,1.79883,1.80173,1.79799,1.80157,3096,101.849,101.923,101.786,101.884,3168,0.81642,0.81664,0.816,0.81616,2560,1.37526,1.3761,1.37522,1.37603,3477,1.02012,1.02065,1.01944,1.01982,3181,95.335,95.415,95.23,95.334,4027,0.93603,0.93656,0.93549,0.93571,2551,0.82936,0.83039,0.82864,0.82958,3065,0.8857,0.88701,0.88563,0.88664,2920,1.6838,1.68601,1.6838,1.68587,3143,140.105,140.234,140.041,140.199,5090,93.42,93.511,93.367,93.463,4447,0.86231,0.86269,0.86158,0.86233,3669,1.08506,1.08629,1.08448,1.08502,6738,1.4683,1.47053,1.46829,1.47045,3157,1.08976,1.09007,1.08947,1.08993,1651,1.21867,1.22015,1.21851,1.2201,2160,171.547,171.831,171.459,171.763,5642,114.843,114.92,114.787,114.889,3709
2014-05-12 00:00:00,1.49975,1.50146,1.49693,1.4992,82846,1.80162,1.80369,1.7991,1.8026,69221,101.883,102.225,101.85,102.188,60596,0.81616,0.81679,0.8143,0.81522,52275,1.37603,1.37748,1.37494,1.37554,132374,1.01982,1.02159,1.01874,1.02005,54131,95.332,95.719,95.315,95.642,81956,0.93569,0.93855,0.93484,0.93593,60103,0.82967,0.83242,0.8293,0.83083,67459,0.88665,0.88813,0.88583,0.88771,61416,1.68587,1.69029,1.68473,1.6872,56841,140.197,140.633,140.134,140.562,110497,93.463,93.866,93.434,93.753,70809,0.86233,0.86374,0.8608,0.86217,45252,1.08502,1.08744,1.08427,1.08541,77798,1.47048,1.47124,1.46686,1.46964,71653,1.08992,1.09041,1.08746,1.08988,41084,1.2201,1.22181,1.22002,1.22116,42301,171.762,172.506,171.692,172.411,92105,114.893,115.14,114.809,115.095,75183
2014-05-13 00:00:00,1.49918,1.50427,1.49125,1.49488,113424,1.80261,1.80755,1.79576,1.79744,89769,102.189,102.363,102.061,102.235,74786,0.81522,0.81735,0.81348,0.81439,69921,1.37555,1.37714,1.36891,1.37078,193945,1.02005,1.02251,1.01802,1.02111,67258,95.64,95.901,95.473,95.726,94713,0.93593,0.93823,0.9333,0.93633,70703,0.83087,0.83426,0.82772,0.83302,84638,0.88771,0.89081,0.88655,0.88964,87387,1.68718,1.68829,1.68187,1.68308,82516,140.562,140.944,139.99,140.139,145129,93.753,93.913,93.621,93.736,85346,0.86216,0.86685,0.86088,0.86275,52706,1.0854,1.08614,1.08165,1.08517,87111,1.46963,1.47497,1.46217,1.46388,98082,1.08986,1.0926,1.08869,1.09052,58766,1.22115,1.22146,1.2192,1.21958,68348,172.411,172.738,171.914,172.071,113750,115.095,115.423,114.786,114.901,100965
2014-05-14 00:00:00,1.49485,1.4992,1.48968,1.4938,102205,1.79748,1.79748,1.78303,1.78969,99490,102.234,102.235,101.72,101.781,74047,0.81439,0.81829,0.81265,0.81805,70587,1.37077,1.37308,1.36979,1.37176,169170,1.02108,1.02633,1.01957,1.02008,65950,95.725,96.102,95.347,95.352,95635,0.93631,0.94088,0.93628,0.93684,79412,0.83302,0.83692,0.83301,0.83326,80418,0.88964,0.89045,0.88831,0.88946,83016,1.68308,1.68741,1.67534,1.67678,92641,140.139,140.275,139.462,139.616,134311,93.736,93.737,93.308,93.455,87966,0.86275,0.86778,0.86237,0.86596,50023,1.08517,1.08781,1.08129,1.08166,97193,1.46389,1.46427,1.45737,1.46412,89671,1.09053,1.09213,1.08696,1.08887,52651,1.21959,1.22031,1.21905,1.22014,52736,172.071,172.357,170.603,170.664,133658,114.901,114.997,114.318,114.413,90632
2014-05-15 00:00:00,1.49376,1.4952,1.48323,1.49191,115766,1.7897,1.8014,1.78386,1.79494,102990,101.78,102.116,101.313,101.487,103091,0.81802,0.81826,0.81443,0.81678,71090,1.37175,1.37322,1.36484,1.37169,201905,1.02012,1.02037,1.01508,1.01751,67620,95.351,95.795,94.722,94.942,115049,0.93683,0.93928,0.93268,0.93551,81660,0.83326,0.83898,0.83023,0.83307,98364,0.88946,0.89601,0.88823,0.89057,106040,1.6768,1.68058,1.6732,1.67929,95342,139.616,139.866,138.975,139.211,163037,93.454,93.973,93.053,93.303,103198,0.86596,0.86949,0.86265,0.86535,57954,1.08166,1.08312,1.07947,1.08108,93699,1.46409,1.46926,1.45641,1.46614,103837,1.08887,1.08907,1.08518,1.08762,54088,1.22014,1.22296,1.21964,1.2216,67939,170.662,171.024,170.162,170.425,156995,114.408,114.618,113.755,113.948,121830
2014-05-16 00:00:00,1.49192,1.49414,1.48661,1.48661,79095,1.79496,1.79964,1.7928,1.79518,68866,101.487,101.671,101.362,101.477,80250,0.81678,0.81712,0.81397,0.81431,53005,1.37169,1.37268,1.36853,1.36926,135190,1.01751,1.01942,1.01603,1.01606,45998,94.941,95.171,94.808,94.977,87197,0.93551,0.93708,0.93347,0.93593,59879,0.83307,0.83584,0.83073,0.83506,57716,0.89057,0.89266,0.8898,0.89262,66513,1.67927,1.68403,1.67831,1.68072,63911,139.213,139.438,138.779,138.952,129780,93.306,93.529,93.148,93.378,77078,0.86535,0.86539,0.86238,0.86241,38651,1.08105,1.08521,1.08104,1.08496,66680,1.46615,1.47019,1.46165,1.46191,72183,1.08764,1.08885,1.08556,1.0856,36603,1.2216,1.22245,1.2206,1.22241,46460,170.425,171.008,170.226,170.642,115895,113.943,114.143,113.65,113.668,81855
2014-05-18 00:00:00,1.48715,1.48884,1.48715,1.48884,3813,1.79367,1.79683,1.79357,1.79634,4476,101.53,101.565,101.476,101.542,2470,0.81429,0.81466,0.81399,0.81445,2811,1.36927,1.37029,1.36926,1.37029,11807,1.0181,1.01811,1.01694,1.01747,2593,95.179,95.18,95.038,95.087,4448,0.93724,0.93732,0.93619,0.93645,3573,0.83616,0.83647,0.83525,0.83528,3469,0.89203,0.89238,0.89193,0.89201,2309,1.68147,1.68255,1.68127,1.68233,3457,139.042,139.157,138.989,139.141,4449,93.463,93.485,93.405,93.444,4474,0.8634,0.86398,0.8629,0.86372,3643,1.08506,1.08523,1.0835,1.08403,6928,1.46068,1.46325,1.46059,1.46318,3605,1.08611,1.08665,1.08566,1.08649,1877,1.22207,1.22228,1.2219,1.22228,2215,170.738,170.862,170.646,170.825,6388,113.743,113.842,113.704,113.817,5676
2014-05-19 00:00:00,1.48887,1.49279,1.48768,1.49095,88910,1.79634,1.80362,1.79624,1.8016,101577,101.542,101.598,101.102,101.47,85752,0.81445,0.8158,0.8141,0.81552,56854,1.37029,1.37341,1.36986,1.37124,144756,1.01747,1.01792,1.0135,1.01472,49737,95.089,95.14,94.509,94.693,99328,0.93644,0.93661,0.93218,0.93321,71502,0.83528,0.83532,0.83162,0.83236,69447,0.89201,0.89241,0.89041,0.89191,71248,1.68232,1.68447,1.68052,1.68141,77690,139.141,139.269,138.613,139.138,140108,93.442,93.554,93.001,93.31,90633,0.86371,0.86547,0.86207,0.86315,45184,1.08414,1.08429,1.08028,1.08106,93911,1.46318,1.47059,1.4628,1.46925,85751,1.0865,1.08755,1.085,1.08727,45668,1.22227,1.22356,1.22155,1.22305,50068,170.824,170.964,170.02,170.61,136481,113.817,113.968,113.338,113.753,95722
2014-05-20 00:00:00,1.49095,1.49555,1.4879,1.4951,94803,1.80162,1.82367,1.80107,1.82356,101218,101.469,101.599,101.189,101.27,80842,0.81546,0.81563,0.8119,0.81384,56381,1.37124,1.37138,1.3678,1.37033,158430,1.01471,1.01527,1.00701,1.00727,67659,94.693,94.729,93.482,93.496,107864,0.93321,0.93354,0.9232,0.92325,86265,0.83241,0.83271,0.82321,0.82322,84352,0.89191,0.89398,0.89137,0.89166,64030,1.68141,1.68639,1.68021,1.68368,76763,139.136,139.316,138.546,138.775,129996,93.309,93.422,92.75,92.808,90082,0.86315,0.86318,0.85606,0.85619,57805,1.08107,1.08197,1.07771,1.07816,100147,1.46925,1.48416,1.46868,1.48415,96201,1.08726,1.09166,1.08716,1.09102,51111,1.22308,1.2237,1.22122,1.22192,47353,170.61,170.954,170.379,170.508,130238,113.753,113.891,113.312,113.558,90555
2014-05-21 00:00:00,1.4951,1.49605,1.48936,1.49353,105412,1.82354,1.8333,1.82245,1.82968,105766,101.269,101.62,100.821,101.434,99036,0.81384,0.81446,0.80853,0.80968,68481,1.37033,1.37231,1.36345,1.36817,164301,1.00732,1.00997,1.00526,1.00798,65574,93.496,93.845,93.04,93.663,114846,0.92323,0.9253,0.92088,0.9234,79615,0.82322,0.82657,0.82104,0.82492,93232,0.89166,0.89648,0.8897,0.89337,76342,1.68371,1.69207,1.68316,1.68965,98505,138.775,138.932,138.146,138.779,162053,92.808,92.96,92.476,92.913,99470,0.85618,0.85943,0.85373,0.85641,60905,1.07817,1.07927,1.07472,1.0781,96981,1.48415,1.48736,1.47887,1.4816,97527,1.09103,1.09415,1.08933,1.09152,52149,1.22192,1.2228,1.22068,1.2223,52554,170.508,171.486,169.809,171.388,152857,113.558,113.691,113.068,113.528,105820
2014-05-22 00:00:00,1.49352,1.49447,1.48581,1.48728,97335,1.82968,1.83219,1.82083,1.82817,97456,101.435,101.815,101.358,101.778,85415,0.80969,0.81123,0.80849,0.80945,64986,1.36819,1.3687,1.36452,1.36533,159486,1.00797,1.01166,1.00366,1.00497,61009,93.666,94.359,93.475,93.896,105925,0.9234,0.92734,0.92144,0.92254,74079,0.82496,0.82922,0.82376,0.82522,88105,0.89339,0.89518,0.89236,0.89453,64569,1.68965,1.69173,1.68514,1.68665,82043,138.779,139.127,138.644,138.96,150862,92.913,93.484,92.816,93.423,86446,0.85641,0.85884,0.85511,0.85649,50071,1.07809,1.08078,1.07629,1.07701,86335,1.4816,1.4836,1.47386,1.4798,90391,1.09152,1.09305,1.08841,1.08931,45637,1.2223,1.22267,1.2208,1.22131,54019,171.385,171.86,171.219,171.658,133774,113.526,113.849,113.429,113.764,95413
2014-05-23 00:00:00,1.48728,1.48758,1.48004,1.48004,84973,1.82813,1.82958,1.82008,1.82328,79467,101.78,102.004,101.593,101.952,74611,0.80946,0.81042,0.80814,0.80951,57857,1.36532,1.36534,1.36156,1.36275,154655,1.00497,1.00738,1.00239,1.00239,47362,93.897,94.245,93.835,94.104,90363,0.92254,0.92493,0.92136,0.92296,57346,0.82522,0.82835,0.82459,0.82656,71215,0.89453,0.89718,0.89435,0.89536,54685,1.68661,1.6875,1.68128,1.68299,72725,138.959,139.07,138.596,138.945,126781,93.423,93.875,93.245,93.858,72844,0.85649,0.85744,0.85307,0.85417,45068,1.07701,1.08137,1.07649,1.07894,73878,1.4798,1.48087,1.47441,1.47606,77769,1.08931,1.09086,1.08599,1.086,40088,1.2213,1.22166,1.22055,1.2207,44262,171.657,171.794,171.269,171.594,106720,113.763,113.908,113.456,113.783,79851
2014-05-25 00:00:00,1.48038,1.48216,1.48004,1.48146,4060,1.82278,1.82365,1.82082,1.82205,3626,101.916,101.998,101.911,101.977,2230,0.80876,0.80977,0.80847,0.80956,3258,1.36233,1.36307,1.36145,1.36275,3685,1.00357,1.00455,1.00345,1.00428,3294,94.095,94.259,94.094,94.208,3662,0.92342,0.92445,0.92308,0.92381,3534,0.82757,0.82797,0.82676,0.82745,2696,0.89605,0.89653,0.89543,0.89574,1985,1.68308,1.68434,1.68185,1.68326,3084,138.829,139.004,138.796,138.971,4024,93.73,93.833,93.716,93.792,3720,0.85404,0.85495,0.85378,0.854,5844,1.08096,1.08199,1.07978,1.08165,5680,1.47432,1.476,1.47398,1.47507,4246,1.08701,1.08727,1.08659,1.08708,1734,1.22088,1.22132,1.22052,1.2207,521,171.594,171.719,171.474,171.649,5223,113.675,113.858,113.666,113.838,3262
2014-05-26 00:00:00,1.48146,1.4826,1.47934,1.4822,53487,1.82193,1.82438,1.81893,1.81948,58820,101.977,102.051,101.841,101.912,41492,0.80956,0.81056,0.80849,0.81044,41383,1.36275,1.36544,1.36155,1.36518,88466,1.00436,1.00517,1.0027,1.005,27847,94.208,94.346,94.084,94.337,54682,0.92381,0.92583,0.92308,0.9257,43121,0.82744,0.82855,0.82611,0.82803,47085,0.89574,0.89667,0.89397,0.89459,42468,1.68326,1.68528,1.68262,1.68435,46744,138.973,139.135,138.729,139.13,72673,93.793,93.897,93.733,93.855,42156,0.85399,0.85658,0.85267,0.85609,46555,1.08165,1.08282,1.07983,1.08121,61973,1.47506,1.47763,1.47392,1.47466,53012,1.08708,1.08727,1.08531,1.0857,23433,1.2207,1.22148,1.22057,1.22126,39308,171.654,171.799,171.476,171.659,72498,113.843,113.953,113.637,113.908,43984
2014-05-27 00:00:00,1.4822,1.48283,1.478,1.48001,97502,1.81944,1.82398,1.81383,1.81438,101941,101.912,102.14,101.726,101.985,85179,0.81044,0.81169,0.80858,0.81099,67546,1.36519,1.36685,1.36125,1.36336,148119,1.005,1.00612,1.00311,1.00572,53769,94.338,94.546,94.208,94.481,101207,0.9257,0.92771,0.92333,0.92641,67547,0.82803,0.83079,0.82702,0.83051,70363,0.8946,0.89815,0.89373,0.89667,60673,1.68435,1.6882,1.67825,1.68098,89128,139.13,139.363,138.82,139.043,138965,93.855,94.063,93.823,93.938,78858,0.85608,0.85789,0.85295,0.85673,53934,1.08121,1.08397,1.07951,1.08121,86442,1.47466,1.47699,1.47119,1.47152,86459,1.08576,1.08743,1.08357,1.08553,49496,1.22127,1.22286,1.22099,1.2225,43214,171.659,171.973,171.284,171.44,129087,113.903,114.078,113.628,113.729,85018
2014-05-28 00:00:00,1.48001,1.48115,1.47592,1.47786,101243,1.81433,1.81727,1.80802,1.81208,110127,101.985,102.03,101.638,101.721,81806,0.811,0.81431,0.81054,0.81319,68277,1.36337,1.36378,1.35885,1.35919,159549,1.00572,1.00572,1.00091,1.00276,54706,94.481,94.499,93.73,93.816,98394,0.92641,0.92707,0.92141,0.92225,68767,0.83051,0.83134,0.82706,0.82842,76030,0.89668,0.89898,0.89643,0.89827,63418,1.68099,1.68154,1.66976,1.67128,90602,139.044,139.053,138.259,138.26,127344,93.935,93.975,93.506,93.544,85241,0.85673,0.85673,0.84698,0.84819,65408,1.08121,1.08866,1.08073,1.08717,101300,1.4715,1.47618,1.47034,1.47365,89089,1.08553,1.08862,1.08432,1.08724,51083,1.22251,1.22342,1.22088,1.22093,47229,171.434,171.484,169.894,170.005,139184,113.735,113.735,113.176,113.23,89346
2014-05-29 00:00:00,1.47786,1.48059,1.47376,1.47432,97228,1.81208,1.8148,1.79469,1.7963,104620,101.721,101.791,101.429,101.729,85558,0.81319,0.81524,0.81283,0.81339,61370,1.35919,1.36255,1.35862,1.36026,155463,1.00273,1.01167,1.00181,1.00892,68171,93.816,94.801,93.692,94.697,117985,0.92225,0.93177,0.9211,0.93087,83432,0.82841,0.83664,0.82726,0.83596,81456,0.89826,0.89831,0.89553,0.89801,60244,1.67128,1.67406,1.66928,1.67222,83056,138.262,138.516,137.977,138.377,132082,93.548,93.935,93.343,93.848,85981,0.84817,0.85078,0.84516,0.84863,65159,1.08725,1.09822,1.08641,1.09671,98004,1.47366,1.47599,1.45978,1.46112,92237,1.08721,1.08777,1.08253,1.08384,50062,1.22092,1.22162,1.22005,1.22155,44204,170.005,170.197,169.54,170.114,130421,113.232,113.436,113.013,113.272,94541
2014-05-30 00:00:00,1.47431,1.48242,1.47272,1.47851,94750,1.79628,1.8045,1.79383,1.79878,85464,101.728,101.845,101.488,101.778,81668,0.81339,0.81391,0.812,0.81342,59496,1.36027,1.365,1.35984,1.3632,159037,1.00892,1.01081,1.00716,1.00942,57796,94.697,94.785,94.44,94.71,98042,0.93088,0.9329,0.92886,0.93111,63443,0.83591,0.83732,0.83113,0.83315,72099,0.89799,0.89832,0.89331,0.89529,60267,1.67223,1.67773,1.67165,1.67553,80231,138.377,138.876,138.081,138.718,128210,93.848,93.933,93.528,93.812,82670,0.84863,0.85165,0.8472,0.84949,52211,1.09674,1.09766,1.09469,1.09496,89857,1.46111,1.4677,1.45819,1.46376,83318,1.08384,1.08679,1.08221,1.0844,50123,1.22153,1.22165,1.21938,1.22056,50697,170.114,170.709,169.789,170.473,121137,113.271,113.884,113.072,113.618,96118
2014-06-01 00:00:00,1.47798,1.47859,1.47711,1.47794,4389,1.8002,1.80254,1.7987,1.80211,4068,101.854,101.89,101.755,101.887,3105,0.81296,0.8135,0.81296,0.81334,3232,1.36359,1.36373,1.36221,1.36287,4805,1.00904,1.00986,1.00802,1.00814,3533,94.816,94.844,94.658,94.721,4978,0.93089,0.93139,0.92951,0.92967,5799,0.8324,0.83401,0.8324,0.8325,4954,0.89437,0.89586,0.89437,0.89551,2392,1.67634,1.67676,1.67501,1.67551,3867,138.894,138.916,138.666,138.857,6121,93.893,93.944,93.809,93.942,5251,0.84866,0.84974,0.84778,0.84888,4580,1.09601,1.09724,1.09475,1.09507,5439,1.46433,1.46604,1.46297,1.46588,4963,1.08388,1.0847,1.08388,1.08443,2409,1.21997,1.22063,1.21997,1.22047,2399,170.747,170.814,170.449,170.715,6237,113.793,113.803,113.606,113.758,3730
2014-06-02 00:00:00,1.47794,1.48442,1.4758,1.48228,99561,1.80211,1.8143,1.79948,1.81286,95547,101.887,102.482,101.865,102.443,94094,0.81333,0.8143,0.81148,0.81205,63055,1.36287,1.36361,1.35881,1.35965,165102,1.00814,1.00947,1.00326,1.00682,59431,94.719,94.874,94.281,94.603,109647,0.92964,0.93073,0.92341,0.92349,72053,0.83251,0.8338,0.82774,0.82987,76907,0.89551,0.89953,0.89526,0.89863,64639,1.6755,1.67612,1.67241,1.67426,84211,138.857,139.322,138.686,139.285,134563,93.937,94.068,93.648,93.958,84224,0.84888,0.84908,0.84397,0.84407,56552,1.09507,1.09689,1.09148,1.09401,100185,1.46588,1.47514,1.46363,1.47217,96204,1.0844,1.09113,1.08425,1.09018,49163,1.22047,1.22247,1.2204,1.22186,51050,170.715,171.619,170.583,171.512,126731,113.758,114.018,113.514,113.988,97672
2014-06-03 00:00:00,1.4823,1.48946,1.48118,1.48714,94529,1.81286,1.81408,1.80462,1.80819,101180,102.442,102.589,102.271,102.564,85885,0.81205,0.8148,0.81052,0.81364,67162,1.35965,1.36478,1.35875,1.36208,164909,1.00682,1.01222,1.00591,1.01074,57902,94.603,95.067,94.503,94.946,112187,0.92349,0.92866,0.92285,0.92572,82845,0.82988,0.83487,0.82831,0.83011,81969,0.89866,0.89955,0.89506,0.89674,66311,1.67425,1.6782,1.67305,1.67395,86761,139.285,139.777,139.1,139.702,131425,93.953,94.011,93.713,93.928,79086,0.84407,0.84766,0.84179,0.84346,64310,1.09396,1.09936,1.09252,1.09738,96557,1.47217,1.47444,1.46416,1.47125,102267,1.0902,1.09216,1.08906,1.0918,49832,1.22186,1.22257,1.22111,1.22147,53747,171.514,171.819,171.274,171.685,125652,113.988,114.412,113.801,114.356,87601
